label,uri
"AIT",https://gcmdservices.gsfc.nasa.gov/kms/concept/3207af29-bd29-4f85-9a08-2614579dd27f
"PALMER HYDROLOGICAL DROUGHT INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/0365f0af-7843-4ba3-af8c-82d032c14f7e
"LOONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/4342be4c-fd26-4c02-b09f-e35ea4f34575
"PILEUS",https://gcmdservices.gsfc.nasa.gov/kms/concept/31c8b1d1-1e46-4c40-a23f-0db327121eb7
"MORBIDITY RATES",https://gcmdservices.gsfc.nasa.gov/kms/concept/4b95ab99-4784-44aa-99f0-ecc677dbda65
"INFRARED FLUX",https://gcmdservices.gsfc.nasa.gov/kms/concept/d76e6734-956b-419d-9d7a-52b8e645b6ac
"METHYL CYANIDE",https://gcmdservices.gsfc.nasa.gov/kms/concept/35721fc2-a968-487f-ad85-6307a18e4af6
"EXOTIC VEGETATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/f717330e-3656-4910-beed-d54cc9a19c2b
"SALAMANDERS",https://gcmdservices.gsfc.nasa.gov/kms/concept/1ac84a15-6f6b-48e0-b7ba-796813e5ff2c
"GEOCODER SERVICE",https://gcmdservices.gsfc.nasa.gov/kms/concept/d55c5f36-4965-441f-8141-9a3faa17297b
"TOPOGRAPHIC WAVES",https://gcmdservices.gsfc.nasa.gov/kms/concept/b13a29a1-47a0-4d8b-a017-398b364dc202
"NITRIC ACID",https://gcmdservices.gsfc.nasa.gov/kms/concept/61740c18-f010-4384-8516-1eb33d75352e
"CUMULUS",https://gcmdservices.gsfc.nasa.gov/kms/concept/e1dff4d5-2e5b-46e7-9804-9de29fdb36d9
"DIAGENESIS",https://gcmdservices.gsfc.nasa.gov/kms/concept/4bfed15d-b8b4-4fb1-940b-ef342c4c2225
"DROUGHT/PRECIPITATION RECONSTRUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/06bcba40-6046-4c0e-aa38-8f83410b93f0
"CUMULUS HUMILIS",https://gcmdservices.gsfc.nasa.gov/kms/concept/6aa7422c-ad66-40b6-90cd-750f9158daee
"WATER VAPOR PROCESSES",https://gcmdservices.gsfc.nasa.gov/kms/concept/3c4fe00c-6fb1-403e-a053-3a0174a6dfe6
"SEA SURFACE SUBSKIN TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/68a09c56-be36-4100-8757-3a6eec7dc251
"EMISSIONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/2a60df4a-a0d7-4e4b-b02a-372a083f0170
"ABYSSAL",https://gcmdservices.gsfc.nasa.gov/kms/concept/1c286cb7-2668-4db3-a5ac-cb8b710bebc2
"LANDSLIDES",https://gcmdservices.gsfc.nasa.gov/kms/concept/36bdce45-37df-4475-9eed-73469a594edb
"VEGETATION RECONSTRUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/c1c1890d-a6b0-4482-836b-a4b8ed0beee8
"OUTWASH FANS/PLAINS",https://gcmdservices.gsfc.nasa.gov/kms/concept/a8bfc8ad-42f2-43cc-b161-20058037bb95
"SEA LEVEL PRESSURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/07ce145c-9936-4675-b4a7-8710e39aa391
"COMMON SENSE CLIMATE INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/1d527151-57b2-49ed-9937-c1756a704ce9
"ASK-A BIOLOGIST",https://gcmdservices.gsfc.nasa.gov/kms/concept/e12352e3-0312-4c12-b62b-25e147193b78
"EXTREME WEATHER",https://gcmdservices.gsfc.nasa.gov/kms/concept/b29b46ad-f05f-4144-b965-5f606ce96963
"METHANE",https://gcmdservices.gsfc.nasa.gov/kms/concept/0948a59e-cc72-4e5d-b97d-4ea0335b0906
"PALEOCLIMATE FORCING",https://gcmdservices.gsfc.nasa.gov/kms/concept/dc3f297b-8471-4101-b70e-dc5765762061
"ICE EXTENT",https://gcmdservices.gsfc.nasa.gov/kms/concept/0fcce7dc-496f-4078-96f0-2035a73563fb
"CRUSTAL MOTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/122f7d15-7e5c-4249-992c-c753c80cf05b
"VOLCANIC GASES",https://gcmdservices.gsfc.nasa.gov/kms/concept/35941db2-59bf-4000-9232-df0beef02da7
"MARINE",https://gcmdservices.gsfc.nasa.gov/kms/concept/8ef6f360-10d0-4dc5-8fcb-c532eb23fe5d
"REFLECTANCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/f043c0a8-9cee-4c51-bf64-a4aaa34ab75d
"FLUVIAL LANDFORMS",https://gcmdservices.gsfc.nasa.gov/kms/concept/cb5193ab-2d7a-4b35-b7ec-f16ce78ae270
"STRATOCUMULUS CASTELLANUS",https://gcmdservices.gsfc.nasa.gov/kms/concept/53378c8d-0324-4473-8bbd-231aed830d26
"HORST",https://gcmdservices.gsfc.nasa.gov/kms/concept/bf3fbdaa-cefb-4a54-8a4e-ee0a862795fb
"OZONE",https://gcmdservices.gsfc.nasa.gov/kms/concept/dd316647-9043-40c3-9329-f22f9215fefa
"DROUGHT INDICES",https://gcmdservices.gsfc.nasa.gov/kms/concept/f50672b3-13d8-4206-b6c9-a1f9891ea470
"DIFFUSION",https://gcmdservices.gsfc.nasa.gov/kms/concept/6fe4680b-96e8-4304-ab32-c17a0769932c
"MEDIA TRANSFER/DATA RESCUE",https://gcmdservices.gsfc.nasa.gov/kms/concept/fc757c55-83b4-400e-9d23-25bcad230603
"PRESSURE TENDENCY",https://gcmdservices.gsfc.nasa.gov/kms/concept/fa98caa0-54dc-465e-9bde-cdf4da905994
"ANIMAL PHYSIOLOGY AND BIOCHEMISTRY",https://gcmdservices.gsfc.nasa.gov/kms/concept/f9cdf3ae-fe8b-4a19-a946-a8c8780d7894
"FLOODING",https://gcmdservices.gsfc.nasa.gov/kms/concept/fb5c09ec-c924-4deb-8294-8a27697a4550
"SHORELINES",https://gcmdservices.gsfc.nasa.gov/kms/concept/4e5cf935-cf17-4947-bd1f-6816a855953a
"GRASSLANDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/142ea0c1-b77f-44da-8c64-ac7ee13fd5f6
"OROGRAPHIC LIFTING",https://gcmdservices.gsfc.nasa.gov/kms/concept/84780569-bef5-41fd-901f-828418e390dd
"MULTIVARIATE ENSO INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/caddaef6-1a60-490a-938e-9107885f286f
"EVAPORATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/881eea51-e32c-4174-a73f-d56c94122c2e
"DEGRADATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/32f6083c-f6a2-40cf-8cf4-782b02b9df9e
"CLOUD BASE TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/5f5f4f7a-ea5f-40fe-ba73-8d5f7241e5fa
"CROP FORECAST",https://gcmdservices.gsfc.nasa.gov/kms/concept/f1c35c74-0b10-46de-9c06-efeda92d383a
"SCOURING",https://gcmdservices.gsfc.nasa.gov/kms/concept/7ca88385-d0cf-439c-9a12-86b926b71582
"MEAN RADIAL VELOCITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/bb20786b-2499-40b0-a9a5-2cc64421a6d2
"ABLATION ZONES/ACCUMULATION ZONES",https://gcmdservices.gsfc.nasa.gov/kms/concept/95fbaefd-1afe-4887-a1ba-fc338a8109bb
"WEATHERING",https://gcmdservices.gsfc.nasa.gov/kms/concept/b07017e8-d714-45a6-b1fe-8c00230ec209
"FIRE DISTURBANCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/a45abde1-4717-44d8-8c31-4db5b03d0758
"HARD OR STONY CORALS",https://gcmdservices.gsfc.nasa.gov/kms/concept/dd4de9c8-e078-43cf-a7d8-78f289c8618e
"AVALANCHE",https://gcmdservices.gsfc.nasa.gov/kms/concept/e1dbe955-7285-4df2-a854-07693fce44ec
"MAXIMUM WIND GUST",https://gcmdservices.gsfc.nasa.gov/kms/concept/4b0e986f-5dce-48ca-8bad-794c97482553
"SURFACE MOISTURE INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/c7503ec5-4e63-446a-9390-72c8a638a0af
"KETTLE HOLES",https://gcmdservices.gsfc.nasa.gov/kms/concept/6d3722bb-29c0-4fb6-90c3-3f3a144b9941
"STRATIGRAPHIC SEQUENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/4722fc1e-f93f-4aa1-854a-2b8a82920008
"ELECTRICITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/12433114-d15a-46cf-aba9-ce4b569119ce
"VISIBLE IMAGERY",https://gcmdservices.gsfc.nasa.gov/kms/concept/03f0c0a3-04a7-4ef8-8ec0-3c2266510815
"TOTAL INTENSITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/9a46a62c-952d-4253-8249-7375c14068a2
"COLOR",https://gcmdservices.gsfc.nasa.gov/kms/concept/ee3df8b7-0b0b-40ed-b9fa-cc3205d95669
"GEOMETRY OF INTERNAL REFLECTIONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/ab319cdf-a34c-446c-9fc0-27605048364e
"OCEAN ACOUSTICS",https://gcmdservices.gsfc.nasa.gov/kms/concept/0517ae1f-7617-4f3b-80cb-649178032825
"EROSION",https://gcmdservices.gsfc.nasa.gov/kms/concept/b51f738c-7061-4ced-b216-53734ce4cb43
"METALS/MINERALS",https://gcmdservices.gsfc.nasa.gov/kms/concept/961591ce-9207-47db-9aeb-11586371fa12
"ENVIRONMENTAL IMPACTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/3f4cfc81-7745-43d9-b313-f68cdf72359b
"DEFOLIANTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/b3fcccdd-745f-4299-94b3-e72e37f551be
"OCEAN CHEMISTRY",https://gcmdservices.gsfc.nasa.gov/kms/concept/6eb3919b-85ce-4988-8b78-9d0018fd8089
"ION FLUX",https://gcmdservices.gsfc.nasa.gov/kms/concept/d9ce8e7e-44ff-4555-a910-86b87daca0c2
"OCEAN SALINITY RECONSTRUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/80a6803a-5bf3-4439-b13f-0909e0ea40f9
"AMMONIA",https://gcmdservices.gsfc.nasa.gov/kms/concept/64d17528-29b4-4e2e-843a-7f7035bb5717
"ELECTRICAL",https://gcmdservices.gsfc.nasa.gov/kms/concept/a9f3ac40-047e-4649-bf0f-03480d6174ae
"ARCTIC OSCILLATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/98e5a7e4-b946-474a-8214-c1b7b3e5f976
"CLOUD HEIGHT",https://gcmdservices.gsfc.nasa.gov/kms/concept/57292a97-19be-4fae-b2f7-9fa0a3629b53
"CORE PROCESSES",https://gcmdservices.gsfc.nasa.gov/kms/concept/57503db6-7cff-4e92-bcac-1ba2c3c0cb48
"PRECIPITATION INDICATORS",https://gcmdservices.gsfc.nasa.gov/kms/concept/789939a6-3cd5-46f3-bdfd-5cdd6a012500
"SEVERE TROPICAL CYCLONES (SW PACIFIC/SE INDIAN)",https://gcmdservices.gsfc.nasa.gov/kms/concept/5d51ef9b-f058-48ca-b1ea-c8d63a50a699
"MICROPARTICLE CONCENTRATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/84b443b5-91d3-42d2-a48b-d2e157a39d5b
"CHEMOSYNTHESIS",https://gcmdservices.gsfc.nasa.gov/kms/concept/7f8a1613-67b0-4d6a-a9ad-89097c27a052
"SOIL COMPACTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/c9f8c1e9-dca8-4c2e-9537-65903d19cfe5
"SEA SURFACE HEIGHT",https://gcmdservices.gsfc.nasa.gov/kms/concept/5c0b448c-7eb4-4e8c-8403-260cbb6114bb
"DEFLATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/d415cb15-7586-464c-8707-9a5623a61cee
"GROSS PRIMARY PRODUCTION (GPP)",https://gcmdservices.gsfc.nasa.gov/kms/concept/283df7dc-58e0-41c5-80b1-e9cdeae9e79e
"STRATIGRAPHIC SEQUENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/ac45c059-9555-45ee-ad20-d58514578f1e
"GEOLOGIC/TECTONIC/PALEOCLIMATE MODELS",https://gcmdservices.gsfc.nasa.gov/kms/concept/f96bf6c8-2f34-412a-b734-b2644f08a329
"KARST HYDROLOGY",https://gcmdservices.gsfc.nasa.gov/kms/concept/05172a3b-cdc0-4e97-af29-e38cd4f271c6
"PURCHASING POWER",https://gcmdservices.gsfc.nasa.gov/kms/concept/2bf46486-3004-447e-b2c6-82c4aa13fc11
"GLACIER FACIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/7b657679-78bf-4580-987d-0d1b98dcd0d2
"DATA APPLICATION SERVICES",https://gcmdservices.gsfc.nasa.gov/kms/concept/12a00b9e-52b3-44d0-bbfc-d8bb74173323
"TEMPERATURE TENDENCY",https://gcmdservices.gsfc.nasa.gov/kms/concept/449ad1fb-8010-43c7-b994-178a049d4cff
"IMPORTANCE VALUE",https://gcmdservices.gsfc.nasa.gov/kms/concept/536a5a5a-28bb-473a-aa95-6d2dd1e5098d
"V SHAPED VALLEY",https://gcmdservices.gsfc.nasa.gov/kms/concept/186a08ed-b6fc-4963-adb6-2c5113d133e5
"VOLCANIC DEPOSITS",https://gcmdservices.gsfc.nasa.gov/kms/concept/52325c6e-1084-43c1-83b2-278bbe0201c6
"SNOW DEPTH",https://gcmdservices.gsfc.nasa.gov/kms/concept/9512b90f-f495-41bb-9600-ff25e4cfc571
"SNOW ENERGY BALANCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/8b99fd5b-4be4-4d4b-bdf2-ef92df294738
"GROWING DEGREE DAYS",https://gcmdservices.gsfc.nasa.gov/kms/concept/a43f9a02-769d-4343-8790-fa29a0507f44
"LAND ICE/OCEAN CLASSIFICATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/dbe8d9d3-1609-4128-9b45-1061a501401b
"ROTATIONAL MOTION/VARIATIONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/05225982-60ab-4772-a0b7-f67c3b853ab9
"STRATIGRAPHIC SEQUENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/a08cce11-9407-4b1f-b13e-0df87da03612
"GLACIER STRIATIONS/GROOVES",https://gcmdservices.gsfc.nasa.gov/kms/concept/c8ad9c7e-384d-42c9-a75c-813a67e4dbfa
"COMPOSITION/TEXTURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/dbfa6bae-c59a-4c41-b3d1-12b3fd6b5641
"STAR DUNE",https://gcmdservices.gsfc.nasa.gov/kms/concept/5a271522-fee4-4646-9c9a-a99385f00d9f
"LONGWAVE RADIATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/bc891281-b24c-4310-b39b-81715d7dad08
"NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI)",https://gcmdservices.gsfc.nasa.gov/kms/concept/2297a00a-80f5-466e-b28e-b9ca42562d3f
"DUNES",https://gcmdservices.gsfc.nasa.gov/kms/concept/8d38de3b-2d05-4ad2-a960-f47a66191319
"CLEAVAGE",https://gcmdservices.gsfc.nasa.gov/kms/concept/ec950d11-30a8-44c3-b1f3-8e93b131211f
"RADAR REFLECTIVITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/46975e66-863a-49c9-b673-b2e099a04c85
"GLACIER THICKNESS/ICE SHEET THICKNESS",https://gcmdservices.gsfc.nasa.gov/kms/concept/5034ba1f-7208-40a1-beeb-43aefe1c0c33
"VOLCANIC ACTIVITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/f342683b-94ee-4ef6-8915-b18a473fafbd
"NITRATE PARTICLES",https://gcmdservices.gsfc.nasa.gov/kms/concept/768cfa32-003d-47bd-ab3a-3e27e4ec2699
"SNOW/ICE CHEMISTRY",https://gcmdservices.gsfc.nasa.gov/kms/concept/dfe4b154-84e0-4005-81ce-90daf38c06e3
"FIRE OCCURRENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/e6f1ee58-fb71-42dd-b071-c1637da7e51f
"UVALA",https://gcmdservices.gsfc.nasa.gov/kms/concept/d42a8f13-c438-4794-9f37-bd7870ec731d
"PRECIPITATION RATE",https://gcmdservices.gsfc.nasa.gov/kms/concept/ac50c468-df2f-429c-8394-9d63efcc6f9d
"BARRIER REEF",https://gcmdservices.gsfc.nasa.gov/kms/concept/e125e285-b547-47ea-b566-5dffce2bbcbd
"DEGRADATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/baf70c0f-fd59-4d4b-ae03-b664e0352ff7
"SALINITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/6bc39a6d-cc60-467a-9181-d8b4e02a1cb0
"GEOMAGNETIC INDICES",https://gcmdservices.gsfc.nasa.gov/kms/concept/990016e0-f247-4c36-8a17-f50e792a964a
"DST INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/cdb4b514-75c4-4a1f-a4ad-1855fbd396ab
"SOIL HEAT BUDGET",https://gcmdservices.gsfc.nasa.gov/kms/concept/68033b72-7f8d-48a4-8f63-638e4e96fd23
"COPEPODS",https://gcmdservices.gsfc.nasa.gov/kms/concept/9443e3fb-5087-4aae-a311-35ab172c45ce
"NITROUS OXIDE",https://gcmdservices.gsfc.nasa.gov/kms/concept/d1c2bba5-799d-412b-80e0-fa04058416e3
"SEDIMENTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/6d2511f8-4503-4237-93a9-34a3b369fe00
"STRATOCUMULUS",https://gcmdservices.gsfc.nasa.gov/kms/concept/3375096a-7782-42e8-97d2-0febf63893e0
"TRANS-NINO INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/58d71334-7fb5-4e05-85fd-9d2485854abe
"TYPHOONS (WESTERN N. PACIFIC)",https://gcmdservices.gsfc.nasa.gov/kms/concept/6ee22b9c-f418-4b77-bb6b-f70d3e44afbc
"RIBBED/ROGAN MORAINE",https://gcmdservices.gsfc.nasa.gov/kms/concept/a389919c-a6da-465e-b074-ea29b66a686b
"TUVALU INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/585182e9-6e5b-4ad6-96fe-065ffd31f7e8
"WIND STRESS",https://gcmdservices.gsfc.nasa.gov/kms/concept/ef034881-8bf4-403f-a4ee-c68771769c93
"CUMULUS CASTELLANUS",https://gcmdservices.gsfc.nasa.gov/kms/concept/29d6cd82-4762-4316-9fdd-29430dae7ad9
"TORNADO DENSITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/9a310897-86d4-4a31-9fe3-4b4ad45b3575
"GLACIERS",https://gcmdservices.gsfc.nasa.gov/kms/concept/4a426aab-4a95-4bf4-8449-19a72a251541
"MAAR",https://gcmdservices.gsfc.nasa.gov/kms/concept/b7ff366c-4322-47bf-b12e-c3fbfb05cf54
"POPULATION SIZE",https://gcmdservices.gsfc.nasa.gov/kms/concept/dd0b8bc9-90b3-4e7d-a021-e91dc676d622
"HURRICANES (N. ATLANTIC/E. PACIFIC)",https://gcmdservices.gsfc.nasa.gov/kms/concept/72de9813-4c72-45bc-a216-be6ebd08bb6c
"ACID RAIN",https://gcmdservices.gsfc.nasa.gov/kms/concept/f9405e92-0c1c-4443-9cc4-45d662d8b5f2
"OX-BOW LAKE",https://gcmdservices.gsfc.nasa.gov/kms/concept/12233807-f6cd-410d-b607-ecbfbd545464
"SURFACE TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/5a7bb095-4d12-4232-bc75-b8e82197cb92
"WATER VAPOR TRANSPORT INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/b9349099-8d45-4260-ab30-c891c3553a25
"STRATOCUMULUS VESPERALIS",https://gcmdservices.gsfc.nasa.gov/kms/concept/8fc75200-666d-4b59-a493-99e08e55e57d
"CALCIUM",https://gcmdservices.gsfc.nasa.gov/kms/concept/7367c08c-304f-4ce7-b716-975f835ba711
"OCEAN PRESSURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/bfa56100-6fb5-4e49-9633-298fa3b45508
"SALTATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/872459ca-da1e-448f-9bf4-383b628f4609
"LAKES/RESERVOIRS",https://gcmdservices.gsfc.nasa.gov/kms/concept/3d64f625-fb84-4178-ad08-4be2dd15979b
"VIEWING GEOMETRY",https://gcmdservices.gsfc.nasa.gov/kms/concept/d622004f-e155-4af3-87c5-61b3a4b87692
"SECONDARY PRODUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/200e9b2d-0201-4f52-9a5e-6dc6c4668ec9
"HEAT/COLD WAVE FREQUENCY/INTENSITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/079e6699-efbf-4358-9047-b668b459fc22
"EARTHQUAKES",https://gcmdservices.gsfc.nasa.gov/kms/concept/b3406120-9faa-4c00-874e-ce8878ae129f
"BARIUM",https://gcmdservices.gsfc.nasa.gov/kms/concept/3e666b9f-6cf5-4454-9a65-987e981cd80e
"CHLORINE NITRATE",https://gcmdservices.gsfc.nasa.gov/kms/concept/a9104127-6846-4123-8ab0-b65c61a0018d
"ISOTOPES",https://gcmdservices.gsfc.nasa.gov/kms/concept/61f57065-8f47-45c7-8319-f6115153a6ad
"OCEAN WAVES",https://gcmdservices.gsfc.nasa.gov/kms/concept/a04804d5-1064-48fd-a7a7-8da8e10399e1
"CATTLE/SHEEP",https://gcmdservices.gsfc.nasa.gov/kms/concept/33e2e026-e40b-4932-95a9-b2ca1a7aa407
"GEOMAGNETIC STORM",https://gcmdservices.gsfc.nasa.gov/kms/concept/ed49aea3-c1ce-4522-985b-1b1b2b2c7790
"NIMBOSTRATUS",https://gcmdservices.gsfc.nasa.gov/kms/concept/a3d37438-644d-448e-95ea-991d79b3a0f3
"GASES",https://gcmdservices.gsfc.nasa.gov/kms/concept/7b98fcc5-4465-45c8-a647-557432276844
"RESOURCE DEVELOPMENT SITE",https://gcmdservices.gsfc.nasa.gov/kms/concept/8f109871-e6ff-4cef-a5f8-5a3ad981923e
"SEA ICE ELEVATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/139b0dae-27bb-42bd-8027-81fb9fd8f85d
"GLACIER/ICE SHEET TOPOGRAPHY",https://gcmdservices.gsfc.nasa.gov/kms/concept/c3e4d439-bbb0-48c9-89eb-57d3a330627a
"TECHNOLOGICAL HAZARDS MAPPING",https://gcmdservices.gsfc.nasa.gov/kms/concept/d454b0f7-d811-46b4-9778-45bb60d7c914
"SOIL CONSISTENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/25c5c222-c053-4081-ac0f-52e6c774198c
"WATER HARDNESS",https://gcmdservices.gsfc.nasa.gov/kms/concept/75a83951-a086-4d25-9ab0-c118b0e20383
"SURFACE WATER FEATURES",https://gcmdservices.gsfc.nasa.gov/kms/concept/959f1861-a776-41b1-ba6b-d23c71d4d1eb
"CARBON MONOXIDE",https://gcmdservices.gsfc.nasa.gov/kms/concept/080389c4-68d4-41ee-ab89-070794038c8e
"ALBEDO",https://gcmdservices.gsfc.nasa.gov/kms/concept/136b1de3-4b2e-49e6-80cd-cf2e9bac2c48
"IONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/302d7079-299a-4269-bd7e-d95009c9b46e
"MICROALGAE",https://gcmdservices.gsfc.nasa.gov/kms/concept/d3594523-ba0d-4275-b121-95039f905058
"MICROFOSSILS",https://gcmdservices.gsfc.nasa.gov/kms/concept/98e15316-0055-4392-8825-c38f447d6582
"NITRITE",https://gcmdservices.gsfc.nasa.gov/kms/concept/941410da-0b7f-4ec6-a718-212194ced13f
"TORNADO CLIMATOLOGY",https://gcmdservices.gsfc.nasa.gov/kms/concept/d912e61f-6c95-449d-9bee-2eac2f599b8f
"ENERGY DEPOSITION",https://gcmdservices.gsfc.nasa.gov/kms/concept/36bab763-b5d7-450a-8328-1c1f935184f4
"ESKERS",https://gcmdservices.gsfc.nasa.gov/kms/concept/5e012809-98cf-468f-bdf7-7cea8569d3ab
"IBISES/SPOONBILLS",https://gcmdservices.gsfc.nasa.gov/kms/concept/70464ef6-7702-4b8d-bacc-50f44b0d6100
"SINKHOLES (DOLINES)",https://gcmdservices.gsfc.nasa.gov/kms/concept/b9e8b2e3-ea76-4ce9-8a25-64ba0cdef913
"DOMINANT SPECIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/df597f06-8575-4726-acac-65b2bd432d59
"SAFFIR-SIMPSON SCALE AT LANDFALL (CATEGORY 4)",https://gcmdservices.gsfc.nasa.gov/kms/concept/e691d1ab-6d20-4ad6-bea6-46587e94c4ff
"CYCLONES",https://gcmdservices.gsfc.nasa.gov/kms/concept/0720043d-4d31-45ae-a37c-9ba5959bf97d
"SEA LEVEL PRESSURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/e5bca08d-ecb3-4b85-8acd-fed782875aa2
"SPECIES/POPULATION INTERACTIONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/58f39353-7e1c-4884-9501-376cd0377fbf
"FOREST FIRE DANGER INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/16329a9b-72ea-4b46-b507-2ce389c63f50
"MOUNTAINS",https://gcmdservices.gsfc.nasa.gov/kms/concept/8b7f66ea-d481-4641-9dbf-da90ca3ad9c9
"ARCHAEOLOGICAL AREAS",https://gcmdservices.gsfc.nasa.gov/kms/concept/bf703f22-9775-460d-86bd-149aaef1acde
"POPULATION ESTIMATES",https://gcmdservices.gsfc.nasa.gov/kms/concept/d7ad5cff-75df-4bb6-92f0-b5d56da2a588
"GEOCHEMISTRY",https://gcmdservices.gsfc.nasa.gov/kms/concept/906e647b-2683-4ae7-9986-1aea15582b52
"TROPICAL/NORTHERN HEMISPHERE PATTERN",https://gcmdservices.gsfc.nasa.gov/kms/concept/83b711e1-3fb5-4ef3-bafb-783e8239a4b5
"FOREST COMPOSITION/VEGETATION STRUCTURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/a8d3f9a0-be0b-4690-86b9-ac64d951886a
"SEASONALLY FROZEN GROUND",https://gcmdservices.gsfc.nasa.gov/kms/concept/2a109b2f-947a-4c2c-9db9-ae315a53ef93
"SUSTAINABILITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/03d38261-1c90-491b-bc4e-cc4e703e1dff
"INORGANIC MATTER",https://gcmdservices.gsfc.nasa.gov/kms/concept/e848dbd1-b70a-4820-a630-98bd642ae357
"ION EXCHANGE",https://gcmdservices.gsfc.nasa.gov/kms/concept/ccbf4ef8-955b-4337-a45b-95affc360173
"HURRICANES (N. ATLANTIC/E. PACIFIC)",https://gcmdservices.gsfc.nasa.gov/kms/concept/fe4f3f33-7df3-439a-9382-d02140da29aa
"K-index (KI)",https://gcmdservices.gsfc.nasa.gov/kms/concept/1d8a8e42-0fc0-4ce1-a058-9fa961c9d4ac
"ROCK GLACIERS",https://gcmdservices.gsfc.nasa.gov/kms/concept/ee2af62b-9f76-440c-aa9b-77940468b8f4
"HYDROGEN COMPOUNDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/d8dcfd36-f71c-499f-84f5-43da9fee26c5
"CUSPATE FORELANDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/11175bd5-ee63-4b13-aa03-bc5500a458c2
"COMPOSITION/TEXTURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/9dbdb70e-7bea-4473-a7a9-9a7edf843af1
"WIND SPEED",https://gcmdservices.gsfc.nasa.gov/kms/concept/a92f49f3-e2ee-4ef4-b064-39311ffb95d3
"WAVE-CUT NOTCH/PLATFORMS",https://gcmdservices.gsfc.nasa.gov/kms/concept/ee1d9786-33e9-46dc-b859-25d18e9c8a88
"SEDIMENT COMPOSITION",https://gcmdservices.gsfc.nasa.gov/kms/concept/807aff1a-6fe0-474a-a025-a0d0d8b17dbd
"AE INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/31f77d6b-72f7-45e6-93be-8ac5fd5dc373
